"part_A","num_A","fam_A","name_A","part_B","num_B","fam_B","name_B","criterion"
"4-4cyli#16","4-4cyli","other","4-4cyli","4-4ring1#15","4-4ring1","other","4-4ring1","touch"
"4-4ring1#16","4-4ring1","other","4-4ring1","4-4cyli#17","4-4cyli","other","4-4cyli","touch"
"4-4ring1#16","4-4ring1","other","4-4ring1","4-4cyli#18","4-4cyli","other","4-4cyli","touch"
"4-4ring1#16","4-4ring1","other","4-4ring1","4-4ring1#17","4-4ring1","other","4-4ring1","touch"
"4-4ring1#16","4-4ring1","other","4-4ring1","4-4ring1#18","4-4ring1","other","4-4ring1","touch"
"4-4ring1#16","4-4ring1","other","4-4ring1","4-4cyli#19","4-4cyli","other","4-4cyli","touch"
"4-4ring1#16","4-4ring1","other","4-4ring1","4-4cyli#20","4-4cyli","other","4-4cyli","touch"
"4-4ring1#16","4-4ring1","other","4-4ring1","4-4ring1#19","4-4ring1","other","4-4ring1","touch"
"4-4ring1#16","4-4ring1","other","4-4ring1","4-4ring1#20","4-4ring1","other","4-4ring1","touch"
"4-4ring1#16","4-4ring1","other","4-4ring1","4-4cyli#21","4-4cyli","other","4-4cyli","touch"
"4-4ring1#16","4-4ring1","other","4-4ring1","4-4cyli#22","4-4cyli","other","4-4cyli","touch"
"4-4ring1#16","4-4ring1","other","4-4ring1","4-4ring1#21","4-4ring1","other","4-4ring1","touch"
"4-4cyli#17","4-4cyli","other","4-4cyli","4-4cyli#18","4-4cyli","other","4-4cyli","touch"
"4-4cyli#17","4-4cyli","other","4-4cyli","4-4ring1#17","4-4ring1","other","4-4ring1","touch"
"4-4cyli#17","4-4cyli","other","4-4cyli","4-4ring1#18","4-4ring1","other","4-4ring1","touch"
"4-4cyli#17","4-4cyli","other","4-4cyli","4-4cyli#19","4-4cyli","other","4-4cyli","touch"
"4-4cyli#17","4-4cyli","other","4-4cyli","4-4cyli#20","4-4cyli","other","4-4cyli","touch"
"4-4cyli#17","4-4cyli","other","4-4cyli","4-4ring1#19","4-4ring1","other","4-4ring1","touch"
"4-4cyli#17","4-4cyli","other","4-4cyli","4-4ring1#20","4-4ring1","other","4-4ring1","touch"
"4-4cyli#17","4-4cyli","other","4-4cyli","4-4cyli#21","4-4cyli","other","4-4cyli","touch"
"4-4cyli#17","4-4cyli","other","4-4cyli","4-4cyli#22","4-4cyli","other","4-4cyli","touch"
"4-4cyli#17","4-4cyli","other","4-4cyli","4-4ring1#21","4-4ring1","other","4-4ring1","touch"
"4-4cyli#17","4-4cyli","other","4-4cyli","4-4ring1#22","4-4ring1","other","4-4ring1","touch"
"4-4cyli#17","4-4cyli","other","4-4cyli","4-4cyli#23","4-4cyli","other","4-4cyli","touch"
"4-4cyli#17","4-4cyli","other","4-4cyli","4-4cyli#24","4-4cyli","other","4-4cyli","touch"
"4-4cyli#17","4-4cyli","other","4-4cyli","4-4ring1#23","4-4ring1","other","4-4ring1","touch"
"4-4cyli#18","4-4cyli","other","4-4cyli","4-4ring1#17","4-4ring1","other","4-4ring1","touch"
"4-4cyli#18","4-4cyli","other","4-4cyli","4-4ring1#18","4-4ring1","other","4-4ring1","touch"
"4-4cyli#18","4-4cyli","other","4-4cyli","4-4cyli#19","4-4cyli","other","4-4cyli","touch"
"4-4cyli#18","4-4cyli","other","4-4cyli","4-4cyli#20","4-4cyli","other","4-4cyli","touch"
"4-4cyli#18","4-4cyli","other","4-4cyli","4-4ring1#19","4-4ring1","other","4-4ring1","touch"
"4-4cyli#18","4-4cyli","other","4-4cyli","4-4ring1#20","4-4ring1","other","4-4ring1","touch"
"4-4cyli#18","4-4cyli","other","4-4cyli","4-4cyli#21","4-4cyli","other","4-4cyli","touch"
"4-4cyli#18","4-4cyli","other","4-4cyli","4-4cyli#22","4-4cyli","other","4-4cyli","touch"
"4-4cyli#18","4-4cyli","other","4-4cyli","4-4ring1#21","4-4ring1","other","4-4ring1","touch"
"4-4ring1#17","4-4ring1","other","4-4ring1","4-4ring1#18","4-4ring1","other","4-4ring1","touch"
"4-4ring1#17","4-4ring1","other","4-4ring1","4-4cyli#19","4-4cyli","other","4-4cyli","touch"
"4-4ring1#17","4-4ring1","other","4-4ring1","4-4cyli#20","4-4cyli","other","4-4cyli","touch"
"4-4ring1#17","4-4ring1","other","4-4ring1","4-4ring1#19","4-4ring1","other","4-4ring1","touch"
"4-4ring1#17","4-4ring1","other","4-4ring1","4-4ring1#20","4-4ring1","other","4-4ring1","touch"
"4-4ring1#17","4-4ring1","other","4-4ring1","4-4cyli#21","4-4cyli","other","4-4cyli","touch"
"4-4ring1#17","4-4ring1","other","4-4ring1","4-4cyli#22","4-4cyli","other","4-4cyli","touch"
"4-4ring1#17","4-4ring1","other","4-4ring1","4-4ring1#21","4-4ring1","other","4-4ring1","touch"
"4-4ring1#18","4-4ring1","other","4-4ring1","4-4cyli#19","4-4cyli","other","4-4cyli","touch"
"4-4ring1#18","4-4ring1","other","4-4ring1","4-4cyli#20","4-4cyli","other","4-4cyli","touch"
"4-4ring1#18","4-4ring1","other","4-4ring1","4-4ring1#19","4-4ring1","other","4-4ring1","touch"
"4-4ring1#18","4-4ring1","other","4-4ring1","4-4ring1#20","4-4ring1","other","4-4ring1","touch"
"4-4ring1#18","4-4ring1","other","4-4ring1","4-4cyli#21","4-4cyli","other","4-4cyli","touch"
"4-4ring1#18","4-4ring1","other","4-4ring1","4-4cyli#22","4-4cyli","other","4-4cyli","touch"
"4-4ring1#18","4-4ring1","other","4-4ring1","4-4ring1#21","4-4ring1","other","4-4ring1","touch"
"4-4ring1#18","4-4ring1","other","4-4ring1","4-4ring1#22","4-4ring1","other","4-4ring1","touch"
"4-4ring1#18","4-4ring1","other","4-4ring1","4-4cyli#23","4-4cyli","other","4-4cyli","touch"
"4-4ring1#18","4-4ring1","other","4-4ring1","4-4cyli#24","4-4cyli","other","4-4cyli","touch"
"4-4ring1#18","4-4ring1","other","4-4ring1","4-4ring1#23","4-4ring1","other","4-4ring1","touch"
"4-4ring1#18","4-4ring1","other","4-4ring1","4-4ring1#24","4-4ring1","other","4-4ring1","touch"
"4-4ring1#18","4-4ring1","other","4-4ring1","4-4ring1#26","4-4ring1","other","4-4ring1","touch"
"4-4cyli#19","4-4cyli","other","4-4cyli","4-4cyli#20","4-4cyli","other","4-4cyli","touch"
"4-4cyli#19","4-4cyli","other","4-4cyli","4-4ring1#19","4-4ring1","other","4-4ring1","touch"
"4-4cyli#19","4-4cyli","other","4-4cyli","4-4ring1#20","4-4ring1","other","4-4ring1","touch"
"4-4cyli#19","4-4cyli","other","4-4cyli","4-4cyli#21","4-4cyli","other","4-4cyli","touch"
"4-4cyli#19","4-4cyli","other","4-4cyli","4-4cyli#22","4-4cyli","other","4-4cyli","touch"
"4-4cyli#19","4-4cyli","other","4-4cyli","4-4ring1#21","4-4ring1","other","4-4ring1","touch"
"4-4cyli#19","4-4cyli","other","4-4cyli","4-4ring1#22","4-4ring1","other","4-4ring1","touch"
"4-4cyli#19","4-4cyli","other","4-4cyli","4-4cyli#23","4-4cyli","other","4-4cyli","touch"
"4-4cyli#19","4-4cyli","other","4-4cyli","4-4cyli#24","4-4cyli","other","4-4cyli","touch"
"4-4cyli#19","4-4cyli","other","4-4cyli","4-4ring1#23","4-4ring1","other","4-4ring1","touch"
"4-4cyli#19","4-4cyli","other","4-4cyli","4-4ring1#24","4-4ring1","other","4-4ring1","touch"
"4-4cyli#19","4-4cyli","other","4-4cyli","4-4ring1#26","4-4ring1","other","4-4ring1","touch"
"4-4cyli#20","4-4cyli","other","4-4cyli","4-4ring1#19","4-4ring1","other","4-4ring1","touch"
"4-4cyli#20","4-4cyli","other","4-4cyli","4-4ring1#20","4-4ring1","other","4-4ring1","touch"
"4-4cyli#20","4-4cyli","other","4-4cyli","4-4cyli#21","4-4cyli","other","4-4cyli","touch"
"4-4cyli#20","4-4cyli","other","4-4cyli","4-4cyli#22","4-4cyli","other","4-4cyli","touch"
"4-4cyli#20","4-4cyli","other","4-4cyli","4-4ring1#21","4-4ring1","other","4-4ring1","touch"
"4-4cyli#20","4-4cyli","other","4-4cyli","4-4ring1#22","4-4ring1","other","4-4ring1","touch"
"4-4cyli#20","4-4cyli","other","4-4cyli","4-4cyli#23","4-4cyli","other","4-4cyli","touch"
"4-4cyli#20","4-4cyli","other","4-4cyli","4-4cyli#24","4-4cyli","other","4-4cyli","touch"
"4-4cyli#20","4-4cyli","other","4-4cyli","4-4ring1#23","4-4ring1","other","4-4ring1","touch"
"4-4cyli#20","4-4cyli","other","4-4cyli","4-4ring1#24","4-4ring1","other","4-4ring1","touch"
"4-4cyli#20","4-4cyli","other","4-4cyli","4-4ring1#26","4-4ring1","other","4-4ring1","touch"
"4-4ring1#19","4-4ring1","other","4-4ring1","4-4ring1#20","4-4ring1","other","4-4ring1","touch"
"4-4ring1#19","4-4ring1","other","4-4ring1","4-4cyli#21","4-4cyli","other","4-4cyli","touch"
"4-4ring1#19","4-4ring1","other","4-4ring1","4-4cyli#22","4-4cyli","other","4-4cyli","touch"
"4-4ring1#19","4-4ring1","other","4-4ring1","4-4ring1#21","4-4ring1","other","4-4ring1","touch"
"4-4ring1#19","4-4ring1","other","4-4ring1","4-4ring1#22","4-4ring1","other","4-4ring1","touch"
"4-4ring1#19","4-4ring1","other","4-4ring1","4-4cyli#23","4-4cyli","other","4-4cyli","touch"
"4-4ring1#19","4-4ring1","other","4-4ring1","4-4cyli#24","4-4cyli","other","4-4cyli","touch"
"4-4ring1#19","4-4ring1","other","4-4ring1","4-4ring1#23","4-4ring1","other","4-4ring1","touch"
"4-4ring1#19","4-4ring1","other","4-4ring1","4-4ring1#24","4-4ring1","other","4-4ring1","touch"
"4-4ring1#19","4-4ring1","other","4-4ring1","4-4ring1#26","4-4ring1","other","4-4ring1","touch"
"4-4ring1#20","4-4ring1","other","4-4ring1","4-4cyli#21","4-4cyli","other","4-4cyli","touch"
"4-4ring1#20","4-4ring1","other","4-4ring1","4-4cyli#22","4-4cyli","other","4-4cyli","touch"
"4-4ring1#20","4-4ring1","other","4-4ring1","4-4ring1#21","4-4ring1","other","4-4ring1","touch"
"4-4ring1#20","4-4ring1","other","4-4ring1","4-4ring1#22","4-4ring1","other","4-4ring1","touch"
"4-4ring1#20","4-4ring1","other","4-4ring1","4-4cyli#23","4-4cyli","other","4-4cyli","touch"
"4-4ring1#20","4-4ring1","other","4-4ring1","4-4cyli#24","4-4cyli","other","4-4cyli","touch"
"4-4ring1#20","4-4ring1","other","4-4ring1","4-4ring1#23","4-4ring1","other","4-4ring1","touch"
"4-4ring1#20","4-4ring1","other","4-4ring1","4-4ring1#24","4-4ring1","other","4-4ring1","touch"
"4-4ring1#20","4-4ring1","other","4-4ring1","4-4ring1#26","4-4ring1","other","4-4ring1","touch"
"4-4cyli#21","4-4cyli","other","4-4cyli","4-4cyli#22","4-4cyli","other","4-4cyli","touch"
"4-4cyli#21","4-4cyli","other","4-4cyli","4-4ring1#21","4-4ring1","other","4-4ring1","touch"
"4-4cyli#21","4-4cyli","other","4-4cyli","4-4ring1#22","4-4ring1","other","4-4ring1","touch"
"4-4cyli#21","4-4cyli","other","4-4cyli","4-4cyli#23","4-4cyli","other","4-4cyli","touch"
"4-4cyli#21","4-4cyli","other","4-4cyli","4-4cyli#24","4-4cyli","other","4-4cyli","touch"
"4-4cyli#21","4-4cyli","other","4-4cyli","4-4ring1#23","4-4ring1","other","4-4ring1","touch"
"4-4cyli#21","4-4cyli","other","4-4cyli","4-4ring1#24","4-4ring1","other","4-4ring1","touch"
"4-4cyli#21","4-4cyli","other","4-4cyli","4-4ring1#26","4-4ring1","other","4-4ring1","touch"
"4-4cyli#22","4-4cyli","other","4-4cyli","4-4ring1#21","4-4ring1","other","4-4ring1","touch"
"4-4cyli#22","4-4cyli","other","4-4cyli","4-4ring1#22","4-4ring1","other","4-4ring1","touch"
"4-4cyli#22","4-4cyli","other","4-4cyli","4-4cyli#23","4-4cyli","other","4-4cyli","touch"
"4-4cyli#22","4-4cyli","other","4-4cyli","4-4cyli#24","4-4cyli","other","4-4cyli","touch"
"4-4cyli#22","4-4cyli","other","4-4cyli","4-4ring1#23","4-4ring1","other","4-4ring1","touch"
"4-4cyli#22","4-4cyli","other","4-4cyli","4-4ring1#24","4-4ring1","other","4-4ring1","touch"
"4-4cyli#22","4-4cyli","other","4-4cyli","4-4ring1#26","4-4ring1","other","4-4ring1","touch"
"4-4ring1#21","4-4ring1","other","4-4ring1","4-4ring1#22","4-4ring1","other","4-4ring1","touch"
"4-4ring1#21","4-4ring1","other","4-4ring1","4-4cyli#23","4-4cyli","other","4-4cyli","touch"
"4-4ring1#21","4-4ring1","other","4-4ring1","4-4cyli#24","4-4cyli","other","4-4cyli","touch"
"4-4ring1#21","4-4ring1","other","4-4ring1","4-4ring1#23","4-4ring1","other","4-4ring1","touch"
"4-4ring1#21","4-4ring1","other","4-4ring1","4-4ring1#24","4-4ring1","other","4-4ring1","touch"
"4-4ring1#21","4-4ring1","other","4-4ring1","4-4ring1#26","4-4ring1","other","4-4ring1","touch"
"4-4ring1#22","4-4ring1","other","4-4ring1","4-4cyli#23","4-4cyli","other","4-4cyli","touch"
"4-4ring1#22","4-4ring1","other","4-4ring1","4-4cyli#24","4-4cyli","other","4-4cyli","touch"
"4-4ring1#22","4-4ring1","other","4-4ring1","4-4ring1#23","4-4ring1","other","4-4ring1","touch"
"4-4ring1#22","4-4ring1","other","4-4ring1","4-4ring1#24","4-4ring1","other","4-4ring1","touch"
"4-4ring1#22","4-4ring1","other","4-4ring1","4-4ring1#26","4-4ring1","other","4-4ring1","touch"
"4-4cyli#23","4-4cyli","other","4-4cyli","4-4cyli#24","4-4cyli","other","4-4cyli","touch"
"4-4cyli#23","4-4cyli","other","4-4cyli","4-4ring1#23","4-4ring1","other","4-4ring1","touch"
"4-4cyli#23","4-4cyli","other","4-4cyli","4-4ring1#24","4-4ring1","other","4-4ring1","touch"
"4-4cyli#23","4-4cyli","other","4-4cyli","4-4ring1#26","4-4ring1","other","4-4ring1","touch"
"4-4cyli#24","4-4cyli","other","4-4cyli","4-4ring1#23","4-4ring1","other","4-4ring1","touch"
"4-4cyli#24","4-4cyli","other","4-4cyli","4-4ring1#24","4-4ring1","other","4-4ring1","touch"
"4-4cyli#24","4-4cyli","other","4-4cyli","4-4ring1#26","4-4ring1","other","4-4ring1","touch"
"4-4ring1#23","4-4ring1","other","4-4ring1","4-4ring1#24","4-4ring1","other","4-4ring1","touch"
"4-4ring1#23","4-4ring1","other","4-4ring1","4-4ring1#26","4-4ring1","other","4-4ring1","touch"
"4-4ring1#24","4-4ring1","other","4-4ring1","4-4ring1#26","4-4ring1","other","4-4ring1","touch"
"4-4cyli#25","4-4cyli","other","4-4cyli","4-4cyli#26","4-4cyli","other","4-4cyli","touch"
"4-4cyli#25","4-4cyli","other","4-4cyli","4-4edge#3","4-4edge","other","4-4edge","touch"
"4-4cyli#25","4-4cyli","other","4-4cyli","4-4edge#4","4-4edge","other","4-4edge","touch"
"4-4cyli#25","4-4cyli","other","4-4cyli","4-4ring1#25","4-4ring1","other","4-4ring1","touch"
"4-4cyli#26","4-4cyli","other","4-4cyli","4-4edge#3","4-4edge","other","4-4edge","touch"
"4-4cyli#26","4-4cyli","other","4-4cyli","4-4edge#4","4-4edge","other","4-4edge","touch"
"4-4cyli#26","4-4cyli","other","4-4cyli","4-4ring1#25","4-4ring1","other","4-4ring1","touch"
"4-4edge#3","4-4edge","other","4-4edge","4-4edge#4","4-4edge","other","4-4edge","touch"
"4-4edge#3","4-4edge","other","4-4edge","4-4ring1#25","4-4ring1","other","4-4ring1","touch"
"4-4edge#4","4-4edge","other","4-4edge","4-4ring1#25","4-4ring1","other","4-4ring1","touch"
"4-4cyli#27","4-4cyli","other","4-4cyli","4-4cyli#28","4-4cyli","other","4-4cyli","touch"
"4-4cyli#27","4-4cyli","other","4-4cyli","4-4edge#5","4-4edge","other","4-4edge","touch"
"4-4cyli#27","4-4cyli","other","4-4cyli","4-4edge#6","4-4edge","other","4-4edge","touch"
"4-4cyli#27","4-4cyli","other","4-4cyli","4-4ring1#27","4-4ring1","other","4-4ring1","touch"
"4-4cyli#28","4-4cyli","other","4-4cyli","4-4edge#5","4-4edge","other","4-4edge","touch"
"4-4cyli#28","4-4cyli","other","4-4cyli","4-4edge#6","4-4edge","other","4-4edge","touch"
"4-4cyli#28","4-4cyli","other","4-4cyli","4-4ring1#27","4-4ring1","other","4-4ring1","touch"
"4-4edge#5","4-4edge","other","4-4edge","4-4edge#6","4-4edge","other","4-4edge","touch"
"4-4edge#5","4-4edge","other","4-4edge","4-4ring1#27","4-4ring1","other","4-4ring1","touch"
"4-4edge#6","4-4edge","other","4-4edge","4-4ring1#27","4-4ring1","other","4-4ring1","touch"
"4-4ring1#28","4-4ring1","other","4-4ring1","4-4cyli#29","4-4cyli","other","4-4cyli","touch"
"4-4ring1#28","4-4ring1","other","4-4ring1","4-4cyli#30","4-4cyli","other","4-4cyli","touch"
"4-4ring1#28","4-4ring1","other","4-4ring1","4-4ring1#29","4-4ring1","other","4-4ring1","touch"
"4-4ring1#28","4-4ring1","other","4-4ring1","4-4ring1#30","4-4ring1","other","4-4ring1","touch"
"4-4ring1#28","4-4ring1","other","4-4ring1","4-4cyli#31","4-4cyli","other","4-4cyli","touch"
"4-4ring1#28","4-4ring1","other","4-4ring1","4-4cyli#32","4-4cyli","other","4-4cyli","touch"
"4-4ring1#28","4-4ring1","other","4-4ring1","4-4ring1#31","4-4ring1","other","4-4ring1","touch"
"4-4ring1#28","4-4ring1","other","4-4ring1","4-4ring1#32","4-4ring1","other","4-4ring1","touch"
"4-4ring1#28","4-4ring1","other","4-4ring1","4-4cyli#33","4-4cyli","other","4-4cyli","touch"
"4-4ring1#28","4-4ring1","other","4-4ring1","4-4cyli#34","4-4cyli","other","4-4cyli","touch"
"4-4ring1#28","4-4ring1","other","4-4ring1","4-4ring1#33","4-4ring1","other","4-4ring1","touch"
"4-4ring1#28","4-4ring1","other","4-4ring1","4-4ring1#34","4-4ring1","other","4-4ring1","touch"
"4-4ring1#28","4-4ring1","other","4-4ring1","4-4cyli#35","4-4cyli","other","4-4cyli","touch"
"4-4ring1#28","4-4ring1","other","4-4ring1","4-4cyli#36","4-4cyli","other","4-4cyli","touch"
"4-4ring1#28","4-4ring1","other","4-4ring1","4-4ring1#35","4-4ring1","other","4-4ring1","touch"
"4-4ring1#28","4-4ring1","other","4-4ring1","4-4cyli#37","4-4cyli","other","4-4cyli","touch"
"4-4ring1#28","4-4ring1","other","4-4ring1","4-4cyli#38","4-4cyli","other","4-4cyli","touch"
"4-4ring1#28","4-4ring1","other","4-4ring1","4-4ring1#37","4-4ring1","other","4-4ring1","touch"
"4-4cyli#29","4-4cyli","other","4-4cyli","4-4cyli#30","4-4cyli","other","4-4cyli","touch"
"4-4cyli#29","4-4cyli","other","4-4cyli","4-4ring1#29","4-4ring1","other","4-4ring1","touch"
"4-4cyli#29","4-4cyli","other","4-4cyli","4-4ring1#30","4-4ring1","other","4-4ring1","touch"
"4-4cyli#29","4-4cyli","other","4-4cyli","4-4cyli#31","4-4cyli","other","4-4cyli","touch"
"4-4cyli#29","4-4cyli","other","4-4cyli","4-4cyli#32","4-4cyli","other","4-4cyli","touch"
"4-4cyli#29","4-4cyli","other","4-4cyli","4-4ring1#31","4-4ring1","other","4-4ring1","touch"
"4-4cyli#29","4-4cyli","other","4-4cyli","4-4ring1#32","4-4ring1","other","4-4ring1","touch"
"4-4cyli#29","4-4cyli","other","4-4cyli","4-4cyli#33","4-4cyli","other","4-4cyli","touch"
"4-4cyli#29","4-4cyli","other","4-4cyli","4-4cyli#34","4-4cyli","other","4-4cyli","touch"
"4-4cyli#29","4-4cyli","other","4-4cyli","4-4ring1#33","4-4ring1","other","4-4ring1","touch"
"4-4cyli#29","4-4cyli","other","4-4cyli","4-4ring1#34","4-4ring1","other","4-4ring1","touch"
"4-4cyli#29","4-4cyli","other","4-4cyli","4-4cyli#35","4-4cyli","other","4-4cyli","touch"
"4-4cyli#29","4-4cyli","other","4-4cyli","4-4cyli#36","4-4cyli","other","4-4cyli","touch"
"4-4cyli#29","4-4cyli","other","4-4cyli","4-4ring1#35","4-4ring1","other","4-4ring1","touch"
"4-4cyli#29","4-4cyli","other","4-4cyli","4-4ring1#36","4-4ring1","other","4-4ring1","touch"
"4-4cyli#29","4-4cyli","other","4-4cyli","4-4cyli#37","4-4cyli","other","4-4cyli","touch"
"4-4cyli#29","4-4cyli","other","4-4cyli","4-4cyli#38","4-4cyli","other","4-4cyli","touch"
"4-4cyli#29","4-4cyli","other","4-4cyli","4-4ring1#37","4-4ring1","other","4-4ring1","touch"
"4-4cyli#30","4-4cyli","other","4-4cyli","4-4ring1#29","4-4ring1","other","4-4ring1","touch"
"4-4cyli#30","4-4cyli","other","4-4cyli","4-4ring1#30","4-4ring1","other","4-4ring1","touch"
"4-4cyli#30","4-4cyli","other","4-4cyli","4-4cyli#31","4-4cyli","other","4-4cyli","touch"
"4-4cyli#30","4-4cyli","other","4-4cyli","4-4cyli#32","4-4cyli","other","4-4cyli","touch"
"4-4cyli#30","4-4cyli","other","4-4cyli","4-4ring1#31","4-4ring1","other","4-4ring1","touch"
"4-4cyli#30","4-4cyli","other","4-4cyli","4-4ring1#32","4-4ring1","other","4-4ring1","touch"
"4-4cyli#30","4-4cyli","other","4-4cyli","4-4cyli#33","4-4cyli","other","4-4cyli","touch"
"4-4cyli#30","4-4cyli","other","4-4cyli","4-4cyli#34","4-4cyli","other","4-4cyli","touch"
"4-4cyli#30","4-4cyli","other","4-4cyli","4-4ring1#33","4-4ring1","other","4-4ring1","touch"
"4-4cyli#30","4-4cyli","other","4-4cyli","4-4ring1#34","4-4ring1","other","4-4ring1","touch"
"4-4cyli#30","4-4cyli","other","4-4cyli","4-4cyli#35","4-4cyli","other","4-4cyli","touch"
"4-4cyli#30","4-4cyli","other","4-4cyli","4-4cyli#36","4-4cyli","other","4-4cyli","touch"
"4-4cyli#30","4-4cyli","other","4-4cyli","4-4ring1#35","4-4ring1","other","4-4ring1","touch"
"4-4cyli#30","4-4cyli","other","4-4cyli","4-4ring1#36","4-4ring1","other","4-4ring1","touch"
"4-4cyli#30","4-4cyli","other","4-4cyli","4-4cyli#37","4-4cyli","other","4-4cyli","touch"
"4-4cyli#30","4-4cyli","other","4-4cyli","4-4cyli#38","4-4cyli","other","4-4cyli","touch"
"4-4cyli#30","4-4cyli","other","4-4cyli","4-4ring1#37","4-4ring1","other","4-4ring1","touch"
"4-4ring1#29","4-4ring1","other","4-4ring1","4-4ring1#30","4-4ring1","other","4-4ring1","touch"
"4-4ring1#29","4-4ring1","other","4-4ring1","4-4cyli#31","4-4cyli","other","4-4cyli","touch"
"4-4ring1#29","4-4ring1","other","4-4ring1","4-4cyli#32","4-4cyli","other","4-4cyli","touch"
"4-4ring1#29","4-4ring1","other","4-4ring1","4-4ring1#31","4-4ring1","other","4-4ring1","touch"
"4-4ring1#29","4-4ring1","other","4-4ring1","4-4ring1#32","4-4ring1","other","4-4ring1","touch"
"4-4ring1#29","4-4ring1","other","4-4ring1","4-4cyli#33","4-4cyli","other","4-4cyli","touch"
"4-4ring1#29","4-4ring1","other","4-4ring1","4-4cyli#34","4-4cyli","other","4-4cyli","touch"
"4-4ring1#29","4-4ring1","other","4-4ring1","4-4ring1#33","4-4ring1","other","4-4ring1","touch"
"4-4ring1#29","4-4ring1","other","4-4ring1","4-4ring1#34","4-4ring1","other","4-4ring1","touch"
"4-4ring1#29","4-4ring1","other","4-4ring1","4-4cyli#35","4-4cyli","other","4-4cyli","touch"
"4-4ring1#29","4-4ring1","other","4-4ring1","4-4cyli#36","4-4cyli","other","4-4cyli","touch"
"4-4ring1#29","4-4ring1","other","4-4ring1","4-4ring1#35","4-4ring1","other","4-4ring1","touch"
"4-4ring1#29","4-4ring1","other","4-4ring1","4-4ring1#36","4-4ring1","other","4-4ring1","touch"
"4-4ring1#29","4-4ring1","other","4-4ring1","4-4cyli#37","4-4cyli","other","4-4cyli","touch"
"4-4ring1#29","4-4ring1","other","4-4ring1","4-4cyli#38","4-4cyli","other","4-4cyli","touch"
"4-4ring1#29","4-4ring1","other","4-4ring1","4-4ring1#37","4-4ring1","other","4-4ring1","touch"
"4-4ring1#30","4-4ring1","other","4-4ring1","4-4cyli#31","4-4cyli","other","4-4cyli","touch"
"4-4ring1#30","4-4ring1","other","4-4ring1","4-4cyli#32","4-4cyli","other","4-4cyli","touch"
"4-4ring1#30","4-4ring1","other","4-4ring1","4-4ring1#31","4-4ring1","other","4-4ring1","touch"
"4-4ring1#30","4-4ring1","other","4-4ring1","4-4ring1#32","4-4ring1","other","4-4ring1","touch"
"4-4ring1#30","4-4ring1","other","4-4ring1","4-4cyli#33","4-4cyli","other","4-4cyli","touch"
"4-4ring1#30","4-4ring1","other","4-4ring1","4-4cyli#34","4-4cyli","other","4-4cyli","touch"
"4-4ring1#30","4-4ring1","other","4-4ring1","4-4ring1#33","4-4ring1","other","4-4ring1","touch"
"4-4ring1#30","4-4ring1","other","4-4ring1","4-4ring1#34","4-4ring1","other","4-4ring1","touch"
"4-4ring1#30","4-4ring1","other","4-4ring1","4-4cyli#35","4-4cyli","other","4-4cyli","touch"
"4-4ring1#30","4-4ring1","other","4-4ring1","4-4cyli#36","4-4cyli","other","4-4cyli","touch"
"4-4ring1#30","4-4ring1","other","4-4ring1","4-4ring1#35","4-4ring1","other","4-4ring1","touch"
"4-4ring1#30","4-4ring1","other","4-4ring1","4-4ring1#36","4-4ring1","other","4-4ring1","touch"
"4-4ring1#30","4-4ring1","other","4-4ring1","4-4cyli#37","4-4cyli","other","4-4cyli","touch"
"4-4ring1#30","4-4ring1","other","4-4ring1","4-4cyli#38","4-4cyli","other","4-4cyli","touch"
"4-4ring1#30","4-4ring1","other","4-4ring1","4-4ring1#37","4-4ring1","other","4-4ring1","touch"
"4-4ring1#30","4-4ring1","other","4-4ring1","4-4cyli#39","4-4cyli","other","4-4cyli","touch"
"4-4cyli#31","4-4cyli","other","4-4cyli","4-4cyli#32","4-4cyli","other","4-4cyli","touch"
"4-4cyli#31","4-4cyli","other","4-4cyli","4-4ring1#31","4-4ring1","other","4-4ring1","touch"
"4-4cyli#31","4-4cyli","other","4-4cyli","4-4ring1#32","4-4ring1","other","4-4ring1","touch"
"4-4cyli#31","4-4cyli","other","4-4cyli","4-4cyli#33","4-4cyli","other","4-4cyli","touch"
"4-4cyli#31","4-4cyli","other","4-4cyli","4-4cyli#34","4-4cyli","other","4-4cyli","touch"
"4-4cyli#31","4-4cyli","other","4-4cyli","4-4ring1#33","4-4ring1","other","4-4ring1","touch"
"4-4cyli#31","4-4cyli","other","4-4cyli","4-4ring1#34","4-4ring1","other","4-4ring1","touch"
"4-4cyli#31","4-4cyli","other","4-4cyli","4-4cyli#35","4-4cyli","other","4-4cyli","touch"
"4-4cyli#31","4-4cyli","other","4-4cyli","4-4cyli#36","4-4cyli","other","4-4cyli","touch"
"4-4cyli#31","4-4cyli","other","4-4cyli","4-4ring1#35","4-4ring1","other","4-4ring1","touch"
"4-4cyli#31","4-4cyli","other","4-4cyli","4-4ring1#36","4-4ring1","other","4-4ring1","touch"
"4-4cyli#31","4-4cyli","other","4-4cyli","4-4cyli#37","4-4cyli","other","4-4cyli","touch"
"4-4cyli#31","4-4cyli","other","4-4cyli","4-4cyli#38","4-4cyli","other","4-4cyli","touch"
"4-4cyli#31","4-4cyli","other","4-4cyli","4-4ring1#37","4-4ring1","other","4-4ring1","touch"
"4-4cyli#31","4-4cyli","other","4-4cyli","4-4cyli#39","4-4cyli","other","4-4cyli","touch"
